,OverallQual,GrLivArea,GarageCars,TotalBsmtSF,FullBath,YearBuilt,HasBsmt
1424,5,7.203405521083095,1,6.931471805599453,1,1958,1
1425,6,7.132497551660044,2,7.132497551660044,1,1959,1
1426,7,7.6624678152002375,2,7.109062135687172,2,1994,1
1427,5,7.351158226430694,1,6.816735880594968,1,1945,1
1428,5,6.6895992691789665,1,6.669498089857879,1,1940,1
1429,6,7.272398392570047,2,7.272398392570047,2,1981,1
1430,5,7.516433302915632,2,6.595780513961311,2,2005,1
1431,6,6.86484777797086,2,6.86484777797086,2,1976,1
1432,4,6.875232087276577,1,6.486160788944089,2,1927,1
1433,6,7.491087593534876,2,6.841615476477592,2,2000,1
1434,5,7.026426808699636,2,7.026426808699636,2,1977,1
1435,6,7.337587743538596,2,7.1846291527173145,1,1962,1
1436,4,6.761572768804055,2,6.761572768804055,1,1971,1
1437,8,7.566311014772463,3,7.566311014772463,2,2008,1
1438,6,7.119635638017636,2,6.815639990074331,1,1957,1
1439,7,7.45298232946546,2,6.289715570908998,2,1979,1
1440,6,7.845807502637805,2,6.376726947898627,2,1922,1
1441,6,6.742880635791903,2,6.742880635791903,1,2004,1
1442,10,7.604396348796338,3,6.92461239604856,2,2008,1
1443,6,6.858565034791365,1,6.858565034791365,1,1916,1
1444,7,7.259819610363186,2,7.259819610363186,2,2004,1
1445,6,6.816735880594968,1,6.70196036600254,1,1966,1
1446,5,7.080026499922591,1,7.080026499922591,1,1962,1
1447,8,7.644919344958857,2,7.106606137727303,2,1995,1
1448,4,7.204892510204673,1,6.327936783729195,1,1910,1
1449,5,6.4457198193855785,0,6.4457198193855785,1,1970,1
1450,5,7.491087593534876,0,6.79794041297493,2,1974,1
1451,8,7.363913501405819,3,7.360739903058278,2,2008,1
1452,5,6.977281341630747,2,6.304448802421981,1,2005,1
1453,5,7.038783541388542,0,7.038783541388542,1,2006,1
1454,7,7.107425474110705,2,7.107425474110705,2,2004,1
1455,6,7.4067107301776405,2,6.859614903654202,2,1999,1
1456,6,7.636752112435779,2,7.340835554123275,2,1978,1
1457,7,7.757906208351747,1,7.049254841255837,2,1941,1
1458,5,6.982862751468942,1,6.982862751468942,1,1950,1
1459,5,7.135687347028144,1,7.135687347028144,1,1965,1
